event_id,fact_name,expected_value,actual_value,unit,tolerance,abs_error,status,confidence,evidence_text
government_contract_BA_FA873023C0025,mapped_ticker,BA,BA,text,0.0,,ok,0.9,BA
government_contract_BA_FA873023C0025,recipient_mapping_confidence,0.94,0.94,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_BA_FA873023C0025,award_amount,2093176924.88,2093176924.88,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BA_FA873023C0025,obligated_amount,2093176924.88,2093176924.88,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_BA_FA873023C0025,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_FA873023C0025,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_FA873023C0025,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_BA_FA873023C0025,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0001924C0032,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_RTX_N0001924C0032,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_N0001924C0032,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_N0001924C0032,award_amount,2037514988.0,2037514988.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_N0001924C0032,obligated_amount,2037514988.0,2037514988.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_N0001924C0032,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0001924C0032,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0001924C0032,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_N0001924C0032,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003022C1025,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_LMT_N0003022C1025,mapped_ticker,LMT,LMT,text,0.0,,ok,0.9,LMT
government_contract_LMT_N0003022C1025,recipient_mapping_confidence,0.96,0.96,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LMT_N0003022C1025,award_amount,1977898246.63,1977898246.63,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_N0003022C1025,obligated_amount,1977898246.63,1977898246.63,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_N0003022C1025,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003022C1025,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003022C1025,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003022C1025,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003024C0100,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_LMT_N0003024C0100,mapped_ticker,LMT,LMT,text,0.0,,ok,0.9,LMT
government_contract_LMT_N0003024C0100,recipient_mapping_confidence,0.96,0.96,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_LMT_N0003024C0100,award_amount,1913367053.0,1913367053.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_N0003024C0100,obligated_amount,1913367053.0,1913367053.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_LMT_N0003024C0100,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003024C0100,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003024C0100,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_LMT_N0003024C0100,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_W31P4Q24C0024,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_RTX_W31P4Q24C0024,mapped_ticker,RTX,RTX,text,0.0,,ok,0.9,RTX
government_contract_RTX_W31P4Q24C0024,recipient_mapping_confidence,0.92,0.92,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_RTX_W31P4Q24C0024,award_amount,1907526208.0,1907526208.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_W31P4Q24C0024,obligated_amount,1907526208.0,1907526208.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_RTX_W31P4Q24C0024,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_W31P4Q24C0024,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_W31P4Q24C0024,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_RTX_W31P4Q24C0024,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_HII_N0002424C2473,government_contract_event_type,new_contract_award,new_contract_award,category,0.0,,ok,0.76,contract award language
government_contract_HII_N0002424C2473,mapped_ticker,HII,HII,text,0.0,,ok,0.9,HII
government_contract_HII_N0002424C2473,recipient_mapping_confidence,0.95,0.95,ratio,0.001,0.0,ok,0.9,source metadata
government_contract_HII_N0002424C2473,award_amount,1747000000.0,1747000000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_HII_N0002424C2473,obligated_amount,1747000000.0,1747000000.0,usd,1000000.0,0.0,ok,0.9,source metadata
government_contract_HII_N0002424C2473,actual_funded_award_flag,True,True,boolean,0.0,,ok,0.78,derived parser flag
government_contract_HII_N0002424C2473,ceiling_only_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_HII_N0002424C2473,option_exercise_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
government_contract_HII_N0002424C2473,modification_flag,False,False,boolean,0.0,,ok,0.78,derived parser flag
